gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
50, 35, 116.61142857142858, 0.009306508221526668, 1680355521.279117, 1340
1, 40, 291.47238095238095, 0.012898306616118096, 916320362.1409503, 38
2, 40, 304.72095238095244, 0.012944931083608573, 920314603.962741, 76
3, 40, 287.5390476190476, 0.0130299325577, 914790079.6751918, 114
4, 40, 263.0961904761905, 0.012852807859032377, 917634466.8083572, 151
5, 40, 289.09809523809525, 0.012711332271316189, 921015654.5868505, 188
6, 40, 281.52666666666664, 0.012917212838318095, 907705883.4076945, 224
7, 40, 289.33523809523814, 0.013208045778586665, 913250289.4088408, 261
8, 40, 258.8047619047619, 0.012800790868547619, 926909532.1841292, 297
9, 40, 274.6, 0.012853342771202857, 920314297.720016, 333
10, 40, 292.4942857142858, 0.012980677975770478, 918635303.3828915, 368
11, 40, 268.94476190476183, 0.01300171414439238, 913828033.5841887, 402
12, 40, 246.8238095238095, 0.012853960145457142, 922869772.9656063, 437
13, 40, 262.1838095238095, 0.012897264253887621, 928108314.2382252, 470
14, 40, 276.9847619047619, 0.012745437209922857, 930501394.1877942, 504
15, 40, 300.2914285714285, 0.012658827619706665, 938586668.4734225, 537
16, 40, 297.6952380952381, 0.013289805954963811, 926834251.7187483, 570
17, 40, 299.7438095238095, 0.013124386713144762, 934558960.2559295, 603
18, 40, 348.43238095238087, 0.013038961767990475, 940627325.8731971, 635
19, 40, 347.0438095238095, 0.012816069743638093, 947302886.3247484, 667
20, 40, 346.7838095238094, 0.013122277711383808, 938687910.7933174, 698
