gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
41, 25, 248.58285714285716, 0.010133386634940001, 1153600659.3679433, 915
42, 25, 190.91142857142856, 0.010880976395274286, 1084497265.6337445, 937
43, 25, 237.42571428571432, 0.012145726228188575, 1019370745.6910311, 959
44, 25, 277.6028571428572, 0.011778236075565716, 1034415090.336389, 981
45, 25, 250.43142857142857, 0.01138859291077143, 1010276652.8887961, 1002
46, 25, 251.77428571428572, 0.011310496645045715, 1075006126.4926133, 1024
47, 25, 266.7828571428571, 0.011067326885265714, 1103805511.2028708, 1045
48, 25, 427.56000000000006, 0.012029456859885712, 1037141326.6369356, 1067
49, 25, 334.8657142857143, 0.01122531175006, 1091031313.8275583, 1089
50, 25, 386.96285714285716, 0.011702845333805716, 1050480581.5601175, 1111
1, 30, 258.96000000000004, 0.012874720355082858, 919457182.7379415, 28
2, 30, 331.38571428571424, 0.013094189722025714, 919824427.2049904, 57
3, 30, 325.2828571428572, 0.012948404015351429, 930532132.1414888, 85
4, 30, 282.0514285714286, 0.012011645202840001, 993499194.076244, 114
5, 30, 326.33714285714285, 0.012603293109817143, 944221014.1058931, 142
6, 30, 339.7314285714286, 0.013342867888145715, 923776751.4585001, 170
7, 30, 254.36285714285714, 0.012553492825391427, 933230611.8799543, 198
8, 30, 245.01999999999998, 0.012282737923251429, 951214548.3482428, 226
9, 30, 302.9228571428572, 0.012370805517539999, 965181412.4465764, 253
10, 30, 343.8828571428572, 0.012572464116645716, 951614728.0960661, 281
11, 30, 336.9657142857143, 0.01219371672178857, 972774010.1752506, 308
12, 30, 336.0742857142858, 0.012700732989762856, 942035853.5151103, 335
13, 30, 369.6942857142857, 0.012448323362074284, 978988353.8621962, 363
14, 30, 276.5571428571429, 0.012348603774048571, 956190290.5984251, 390
15, 30, 288.92, 0.012325140391239999, 953230382.5224397, 417
16, 30, 239.9542857142857, 0.012376529010725713, 946123896.9647745, 444
17, 30, 224.18, 0.01220650402158857, 953317889.6441797, 470
18, 30, 303.9485714285714, 0.012949365771697145, 941907523.5734892, 497
19, 30, 303.75428571428563, 0.01297408169488, 943076312.8122873, 523
20, 30, 277.20571428571424, 0.012729506772011425, 939898054.2460419, 551
21, 30, 240.99428571428575, 0.012285161177360001, 951505042.3229048, 576
22, 30, 252.6057142857143, 0.012598736732125715, 924737690.3274858, 604
23, 30, 289.2142857142858, 0.012869051952502857, 922277867.207104, 630
24, 30, 335.17714285714277, 0.01226655199272, 975520279.5392942, 655
25, 30, 272.4942857142857, 0.011998886289948572, 983367181.7444384, 681
26, 30, 228.56571428571428, 0.012069925334345716, 963907776.4260222, 708
27, 30, 241.43714285714287, 0.011985912508362858, 998418984.8331444, 735
28, 30, 280.76, 0.011538126028602857, 1008106221.242501, 761
29, 30, 290.39142857142855, 0.011765343761345715, 1039553650.7409433, 787
